-0,00041073489145840287
-0,00041063088444030695
-0,0004105292594322797
-0,0004104264261402681
-0,00041032072610831983
-0,0004102123831583935
-0,00041010264075253515
-0,0004099931523407299
-0,00040988797938298785
-0,00040979197912730165
-0,0004097076665416462
-0,00040963533462200197
-0,0004095740010843994
-0,0004095221991828446
-0,0004094783952313251
-0,00040944096307384947
-0,0004094060336924676
-0,00040936890296905393
-0,0004093270841127084
-0,0004092802782984022
-0,00040922931878710635
-0,00040917545520186645
-0,0004091200131346251
-0,00040906411161542637
-0,0004090086735772499
-0,0004089544019711407
-0,00040890159697502793
-0,00040884798282795986
-0,0004087900407368837
-0,0004087262664768278
-0,00040865703531181374
-0,000408583743503847
-0,000408507994577886
-0,0004084313889819682
-0,0004083551904970544
-0,00040828044532016373
-0,00040820788724731707
-0,0004081380786684741
-0,00040807134698164755
-0,00040800788734784136
-0,00040794781619106284
-0,0004078911075802835
-0,000407837729954531
-0,0004077875886048247
-0,0004077405499190776
-0,00040769648038741033
-0,0004076552279017363
-0,0004076166465080607
-0,00040758057709139756
-0,0004075468541577465
-0,00040751532397012693
-0,00040748587992952575
-0,0004074583390879678
-0,00040743259531939496
-0,00040740852557982727
-0,0004073860133392879
-0,0004073649578867585
-0,0004073452428152235
-0,0004073267952357249
-0,00040730950690920923
-0,0004072931110467592
-0,0004072748725732883
-0,00040725102972581683
-0,0004072198559333556
-0,0004071816330028979
-0,0004071376954844835
-0,00040708944482705477
-0,0004070358394006584
-0,00040697450126324396
-0,00040690487564884015
-0,00040682811835646523
-0,0004067462134720913
-0,0004066612842687299
-0,0004065752113773442
-0,00040648955617800085
-0,0004064053128456679
-0,0004063207486253342
-0,0004062327361130181
-0,00040614004185669106
-0,0004060432473843648
-0,0004059438006980497
-0,00040584340113376414
-0,0004057436143694738
-0,0004056457227951874
-0,00040555069318790054
-0,00040545945484962985
-0,00040537509023534575
-0,00040530162417108087
-0,00040524059140480026
-0,00040518904235656083
-0,00040514202269032525
-0,0004050987351530754
-0,00040506123687384234
-0,00040502832699160435
-0,00040499630189137753
-0,0004049627096281557
-0,00040492675547795375
-0,0004048886352527304
-0,00040484900957351026
-0,0004048086248923132
-0,00040476819633911913
-0,0004047284710489279
-0,00040469235773273645
-0,0004046612399805516
-0,0004046332602743656
-0,0004046065862951797
-0,00040458025468799826
-0,0004045539912368232
-0,0004045278144506521
-0,0004045019505404853
-0,00040447660661952715
-0,00040445197982836765
-0,0004044281880196107
-0,000404405379727861
-0,0004043836024645137
-0,00040436309658596533
-0,0004043465359356259
-0,00040433761095268336
-0,0004043379392833457
-0,0004043469375048125
-0,0004043605393050818
-0,0004043733304211553
-0,0004043819781610304
-0,0004043853921545072
-0,0004043837712023837
-0,0004043780878914648
-0,00040437171253135265
-0,0004043666207315385
-0,00040436148062842996
-0,00040435498949642094
-0,0004043465983084147
-0,00040433637288131007
-0,0004043246459996048
-0,0004043120555493057
-0,0004043014530872098
-0,00040429403884221414
-0,0004042853811587196
-0,00040427001217062473
-0,0004042454234032353
-0,0004042117596738452
-0,0004041706875683586
-0,0004041270510419719
-0,00040408912265408817
-0,00040406388015150606
-0,0004040539682852254
-0,0004040587650406515
-0,0004040759430677709
-0,0004041027529190914
-0,00040413652848691605
-0,00040417502549454387
-0,0004042163465323725
-0,00040425903723760554
-0,0004043019822584366
-0,00040434441858176723
-0,0004043857205047015
-0,0004044255251711356
-0,0004044635600871681
-0,00040449968003230803
-0,00040453380261105075
-0,0004045659447548868
-0,0004045960804202284
-0,0004046243092914686
-0,00040465066514321
-0,0004046752537465548
-0,00040469816887670027
-0,0004047194782700499
-0,00040473932110329525
-0,00040475775202304784
-0,0004047748688214964
-0,0004047908093532456
-0,00040480560265649724
-0,0004048193453540485
-0,0004048321074550023
-0,0004048439818845555
-0,00040485500346120937
-0,000404865251034465
-0,00040487478048211936
-0,000404883874793776
-0,00040489538781323455
-0,00040491573838679354
-0,00040495033548475505
-0,00040500029779881683
-0,0004050612971240788
-0,00040512661948253966
-0,0004051913324892028
-0,00040525282889836443
-0,00040530992855502765
-0,0004053623859847952
-0,00040541033405615707
-0,00040545408331902656
-0,00040549401263749387
-0,0004055305004857592
-0,0004055639227868242
-0,00040559461100879353
-0,0004056228019536648
-0,00040564877340873245
-0,00040567272873120406
-0,00040569484991047344
-0,00040571532249014317
-0,0004057342760434168
-0,00040575184711868866
-0,00040576816852586095
-0,0004057833268935344
-0,00040579742186860895
-0,00040581053513368443
-0,0004058227494453573
-0,0004058341468043315
-0,00040584476186300756
-0,00040585468130948174
-0,0004058639519286591
-0,00040587261880753364
-0,0004058807221687117
-0,00040588829833278906
-0,000405895394023266
-0,0004059020392234444
-0,00040590826904532136
-0,0004059139129237013
-0,0004059163516928796
-0,0004059118923717609
-0,00040589891758624003
-0,0004058777772604199
-0,00040584987810380095
-0,0004058169172933832
-0,00040578094338556553
-0,000405748861557147
-0,00040573186440252845
-0,0004057376429656112
-0,00040576514008269305
-0,00040580804760017653
-0,0004058603065031589
-0,0004059175243513415
-0,0004059765732711252
-0,00040603291701790754
-0,0004060816067993914
-0,0004061202220843779
-0,0004061486029733629
-0,000406167862550248
-0,000406179750934133
-0,0004061885248984192
-0,00040619908669400326
-0,00040621163807619005
-0,0004062232729820772
-0,00040623439638866365
-0,00040624797153145044
-0,00040626579816823653
-0,0004062883789280243
-0,000406317709266312
-0,0004063565427060995
-0,0004064054611975473
-0,00040646324594995515
-0,00040652778573280326
-0,00040659683652037164
-0,00040666832913234047
-0,00040674057483358904
-0,000406812256598198
-0,00040688236488412743
-0,0004069502104868369
-0,0004070152958833864
-0,0004070773436452159
-0,00040713617454808546
-0,0004071917292757356
-0,0004072440411163058
-0,0004072931606646361
-0,0004073391992799665
-0,0004073822568140172
-0,0004074224944593382
-0,00040746005359225927
-0,00040749510498592036
-0,0004075277800102917
-0,00040755806654902316
-0,00040758341086501496
-0,00040760028034025664
-0,0004076071464526581
-0,00040760448971362013
-0,0004075937810086421
-0,0004075768207147343
-0,0004075553385177268
-0,0004075308247912291
-0,0004075044813452717
-0,0004074772686769944
-0,00040744988746093747
-0,00040742288796207014
-0,0004073966291776331
-0,0004073713822016465
-0,0004073472771814495
-0,0004073246468571731
-0,00040730615859968646
-0,00040729553036164984
-0,00040729439704610356
-0,0004073023958722473
-0,0004073180848255215
-0,00040733972196644523
-0,0004073656531693494
-0,0004073943965640736
-0,00040742474723548766
-0,0004074557882545218
-0,00040748683062834625
-0,0004075173653144809
-0,00040754720662753536
-0,0004075789659697403
-0,00040761885511101536
-0,00040767232955767974
-0,0004077436981640047
-0,0004078404648599596
-0,0004079712883727746
-0,00040813958088122964
-0,000408341950651165
-0,0004085711787346204
-0,0004088189771851454
-0,00040907759091109115
-0,0004093406602914765
-0,00040960603241128207
-0,00040987877230316773
-0,00041016490104357355
-0,0004104627618363596
-0,0004107653356538153
-0,0004110658666915909
-0,0004113593838687768
-0,0004116426122752028
-0,00041191353505781893
-0,0004121708052368553
-0,0004124112320402511
-0,0004126310153537573
-0,00041282869726785376
-0,0004130050227301004
-0,0004131620888592466
-0,00041330483384268286
-0,0004134392395081697
-0,0004135689990897959
-0,0004136955564198828
-0,0004138190727711795
-0,00041393915207931577
-0,00041405521445070256
-0,0004141667638612896
-0,000414273418311037
-0,0004143749428059636
-0,0004144712175111306
-0,00041456223508039763
-0,00041464807558912463
-0,00041472888012577153
-0,0004148048364624387
-0,0004148761433846758
-0,00041494323679313304
-0,0004150088016035207
-0,000415013108317348
-0,00041337674294966497
-0,000398789326488692
-0,0003565749980581096
-0,00028061185822915707
-0,00017244846513487497
-3,741943694953266e-05
0,00011813580611538993
0,00028818057605223236
0,0004676139537631648
0,0006523258893216368
0,0008391022129376097
0,0010255198431978118
0,0012097565153279435
0,0013905365449129064
0,0015669136013673885
0,0017382737736670903
0,0019041817584243025
0,002064437123425054
0,0022189132366817466
0,0023675903485956187
0,0025105319664469107
0,0026478273878409128
0,0027796118328028943
0,002906019929437546
0,003027225503236678
0,003143254774878741
0,0032540903639749013
0,0033595732328035033
0,0034596613116541744
0,0035543144065299666
0,0036435807172341384
0,0037276147794582807
0,0038069786270732726
0,003882878994884174
0,0039564819687797955
0,0040284334173580575
0,004098940515832288
0,00416792990996152
0,004235242194342532
0,004300718475010304
0,004364207211847404
0,004425588687703846
0,004484785550308177
0,0045417576388572896
0,004596592124052181
0,004649283195197512
0,004699914193749973
0,004748532788325065
0,0047952638325440364
0,004840158538760927
0,004883271321893108
0,00492468107602542
0,004964452601091281
0,005002606489267822
0,0050392591625285236
0,005074477856974645
0,005108317125726307
0,005140794261858687
0,005171977209184008
0,005201853954600191
0,005230507252519829
0,005257906916556482
0,005284113523893483
0,005309121562353714
0,005332946465853055
0,005355662391111807
0,005377225623996008
0,005397675721781769
0,0054170537170277104
0,005435370805747582
0,005452648093730673
0,005468925654960342
0,005484255144405793
0,005498655456748194
0,005512135381808731
0,005524754246294629
0,0055366016561161574
0,005547750589642819
0,005558257596776262
0,005568166429915212
0,005577515227779729
0,005586335070019989
0,005594653283666162
0,005602501827917746
0,005609908592162519
0,0056168991815019696
0,005623524371735297
0,005629844176813664
0,0056358990761259985
0,005641700351985562
0,005647232391866433
0,005652456827931308
0,0056573621374626315
0,0056619499226542675
0,005666238827710092
0,005670223888698875
0,005673893529272176
0,005677249389876482
0,005680287793104687
0,005683000672007959
0,005685380110452861
0,0056874208528399925
0,005689117310789116
0,005690474716792275
0,005691497081214804
0,005692192564760768
0,005692574381784392
0,005692654953906934
0,005692449923638284
0,005691972371528941
0,005691233629169308
0,005690226819459063
0,005688950843827743
0,00568741383187885
0,005685612906367349
0,005683550534033631
0,005681246960387716
0,005678726675419867
0,005676014101500126
0,005673104666355609
0,005670008444288147
0,0056667385412173515
0,005663290556519365
0,005659671199798116
0,005655895169130166
0,005651958334347687
0,00564784487868685
0,0056435587919197484
0,005639117810706167
0,005634523522664695
0,005629763602006319
0,005624820770491279
0,005619681260408521
0,005614359647466583
0,005608887904945272
0,005603305961275189
0,005597648804705725
0,005591925129025663
0,005586147137556918
0,005580332349309151
0,005574501063471218
0,005568670612912052
0,005562857673004698
0,005557073061858505
0,005551325595647425
0,005545619684372222
0,005539959901661569
0,005534346261178621
0,005528780372892111
0,005523257473616207
0,0055177538907111075
0,005512252565127947
0,005506747430161812
0,005501217571224384
0,005495655326187349
0,005490061518310129
0,00548442173584213
0,0054787093238137154
0,00547292092936587
0,005467065545650688
0,005461139175840148
0,005455122519932141
0,005448995787387261
0,005442764518005258
0,005436449016956011
0,0054300547432638594
0,005423572105322259
0,005416987100991886
0,005410310103441878
0,005403565030604394
0,00539675999777437
0,005389888265596662
0,0053829606956290335
0,005375998924867182
0,005369006491659459
0,005361971620555113
0,005354902289855169
0,005347815387336276
0,005340713744258051
0,005333608426789568
0,00532651501185832
0,005319431607874526
0,005312363188427827
0,005305322612796631
0,005298327200729698
0,00529139181557832
0,005284529994799597
0,005277750002895091
0,0052710584256415935
0,00526445746406878
0,005257948413135675
0,005251529920860817
0,005245202205703977
0,005238985860643627
0,005232890694132955
0,005226915689619686
0,005221049957324161
0,005215282134640265
0,0052095981845074095
0,005203989708896951
0,005198469365240237
0,0051930424698265875
0,005187706359855444
0,005182472942095378
0,005177342462458294
0,005172307139032922
0,005167373811638614
0,005162538640408063
0,005157790198777496
0,0051531334872790355
0,0051485624880916675
0,005144065618228106
0,005139646526754386
0,005135300044076276
0,005131011681121172
0,005126762128451598
0,005122535069374959
0,005118338013480843
0,005114171398609479
0,005110030360248685
0,0051059259846184795
0,0051018584579712156
0,005097821962733759
0,005093826741186342
0,0050898960050163675
0,00508603225564437
0,005082224015290734
0,005078476146689713
0,005074803564118268
0,005071202880683321
0,005067657678914126
0,0050641684010410875
0,0050607474061444046
0,0050573891827064
0,005054075617053649
0,005050806633363849
0,005047594579683678
0,00504443317757676
0,00504130511828984
0,005038210107923404
0,005035163288214875
0,0050321851559116506
0,005029293822949717
0,005026480119786698
0,005023718405088829
0,005021000058453078
0,005018332594894673
0,00501573067586325
0,005013207362398903
0,005010749586307419
0,005008329953090398
0,005005937995914047
0,005003578314514303
0,005001238558199991
0,004998897517982686
0,004996551859667011
0,004994215325719225
0,004991908372369505
0,004989649323434268
0,004987429997702254
0,004985226011550118
0,004983030493716335
0,004980852350196795
0,00497870809789071
0,004976612964284342
0,004974555268697287
0,004972509346726197
0,004970467014207503
0,0049684356196023115
0,004966431446545761
0,00496446956410245
0,004962538269498691
0,004960611350365936
0,004958681097067736
0,004956755297094935
0,004954850487471152
0,004952983478710991
0,0049511697226124135
0,0049494209240689814
0,004947745359307581
0,004946147946624503
0,0049446319227384695
0,004943197549394524
0,004941844383323526
0,0049405700636043015
0,004939370299509032
0,004938215174756708
0,004937064232949705
0,004935897124990244
0,00493471401468205
0,004933524433194547
0,00493234197054042
0,00493117917808636
0,004930046918956502
0,004928952899819637
0,004927903312738863
0,0049269010941911905
0,004925948556403116
0,004925046190460212
0,004924191912081182
0,004923357702721947
0,004922505156025461
0,004921615796439897
0,004920691159595739
0,0049197423606720855
0,004918784376682749
0,004917831024707336
0,004916894119496402
0,004915982640150924
0,004915103408122396
0,004914260595109469
0,004913457234892707
0,004912694464314793
0,0049119707198186716
0,004911258950403243
0,004910521281485249
0,004909739572138623
0,004908915890712578
0,004908061998199253
0,004907193086816475
0,004906323418748106
0,004905465199850325
0,004904627809793889
0,004903818179890887
0,004903041034533132
0,004902299447638419
0,004901594876872041
0,004900928019339808
0,004900298628084672
0,004899705796674624
0,004899148344523698
0,0048986249572767464
0,004898133894357692
0,004897671447633724
0,004897209630239546
0,004896709507714094
0,004896153107675262
0,0048955420293949
0,004894888539934785
0,0048942078653062045
0,004893515069455929
0,004892822665597695
0,004892140767538965
0,004891476685258914
0,0048908358993690944
0,004890221819731713
0,00488963673125418
0,004889081581178336
0,00488855664460324
0,004888061766233457
0,004887595939704431
0,004887158336569603
0,004886747767005554
0,0048863627668940535
0,004886002053412929
0,00488566430636604
0,004885348309702923
0,004885052389263706
0,0048847755436682355
0,004884516211306296
0,004884273594397499
0,004884046257670751
0,004883833311987731
0,004883633927098365
0,0048834469386765614
0,004883271587407792
0,004883107108405583
0,004882952683216436
0,0048828076596027494
0,004882671387093506
0,004882543392030726
0,00488242299268288
0,004882309708398001
0,004882202986539773
0,004882100558168085
0,004881975395952451
0,004881790123653092
0,004881527908079688
0,004881191784362331
0,004880795224030454
0,004880354776184082
0,004879886303748161
0,0048794035653333965
0,004878917634832348
0,004878436940718857
0,004877967603545599
0,004877514153831124
0,004877079345304442
0,004876665017401614
0,004876272024370423
0,004875900823178278
0,004875551055740166
0,004875222394820052
0,004874916015131074
0,0048746576342146375
0,004874485364089459
0,004874441128333777
0,004874557711882424
0,0048748365910364026
0,004875256835957865
0,004875787326818241
0,004876396528319126
0,004877054002136887
0,004877709955939669
0,004878308941711905
0,004878820456258061
0,004879237858605016
0,004879567608122251
0,004879821956512277
0,004880014159485645
0,0048801566786961705
0,004880260080542922
0,004880333338448856
0,004880383509251693
0,004880416265028992
0,004880435983808731
0,004880444010807951
0,004880416551055235
0,004880318277895961
0,0048801345630395945
0,00487986968540854
0,004879538514758044
0,004879158144466824
0,004878745549931204
0,004878315014908454
0,004877877917650438
0,004877443052229166
0,004877017094552513
0,00487660453946355
0,004876208565829325
0,0048758310691134794
0,004875473224252695
0,004875135438950135
0,00487481758916334
0,004874519260014296
0,004874239949649319
0,004873978644114043
0,004873734737716744
0,004873507125021802
0,004873294993642829
0,004873097240253629
0,004872913150444461
0,004872741520945666
0,004872581748529896
0,004872432920270229
0,00487229642137169
0,004872197750720571
0,004872171564454884
0,004872206991707515
0,004872263067819159
0,004872308962155962
0,004872332959886969
0,004872356289212098
0,004872392278239333
0,0048724245840109865
0,004872438582093776
0,004872428161298081
0,004872394098135708
0,004872340068247548
0,004872272777130758
0,004872223075458623
0,004872231966407921
0,0048723188302645755
0,004872480942675719
0,004872681772680716
0,004872895317210953
0,004873127131141253
0,004873383394980098
0,004873663856832514
0,0048739631535833884
0,0048742743238909935
0,004874590516025264
0,004874905856670894
0,004875215854474167
0,0048755169790591435
0,004875806816865604
0,00487608348745278
0,004876346479523542
0,004876594792258772
0,004876828832290603
0,004877048489374967
0,004877254271717768
0,004877446759164257
0,004877626469638533
0,004877794093419479
0,004877950338225921
0,004878095782884219
0,004878231215683071
0,004878357267304817
0,004878474525271902
0,004878583850569816
0,004878685430975318
0,004878780005874656
0,004878868084953656
0,004878950026081156
0,004879026416565464
0,004879097446181645
0,004879163884277576
0,004879225717587349
0,004879283433009903
0,00487933729921227
0,004879387524805359
0,0048794342872961844
0,004879478174197732
0,004879519075362986
0,004879559498513924
0,004879625892252474
0,004879755483124791
0,004879965031975967
0,004880251056922108
0,004880600226935975
0,004880995850083621
0,004881421405450196
0,0048818637010704805
0,0048823112189504405
0,004882755268378419
0,004883189860294127
0,004883610155983774
0,004884013447219094
0,004884397886671814
0,004884762365398374
0,0048851064067963685
0,004885430310725257
0,004885734197792188
0,004886019128938827
0,004886285495483902
0,004886534407578773
0,004886766842691708
0,0048869834928378045
0,004887185667616217
0,004887373975925887
0,004887549478324111
0,004887712995817909
0,0048878654471493045
0,0048880075231702656
0,004888139932526372
0,004888263406316059
0,004888378571071277
0,004888488057839184
0,004888618846269126
0,004888808571332322
0,004889074163743651
0,004889412610498607
0,004889810653455398
0,004890251876242098
0,004890720310949514
0,004891202365374024
0,004891687149375809
0,004892166159805952
0,0048926334275664375
0,004893084429649266
0,004893516497850461
0,004893927749003569
0,004894317463074194
0,004894685278827178
0,00489503136424815
0,0048953562503318655
0,004895660745874314
0,004895945629780875
0,004896211930988175
0,004896460649523951
0,004896692775270645
0,004896909345965481
0,004897111343366755
0,004897299753434373
0,00489747550899893
0,004897639389707758
0,004897792327658713
0,004897935007505158
0,004898068133200556
0,004898194523609102
0,0048983411496233056
0,00489854573001314
0,004898825273691866
0,0048991768625213485
0,004899587214372863
0,004900039960296055
0,004900519257952606
0,004901011548304395
0,004901505941146641
0,004901994077327747
0,0049024697770667335
0,004902928880078448
0,004903368487685143
0,004903786930995381
0,0049041833311157705
0,00490455952809116
0,004904942194070641
0,004905368868995368
0,004905856774188047
0,004906403518478614
0,0049069962137529245
0,0049076191719749146
0,004908257114422136
0,004908897240895749
0,004909529171353715
0,004910145405793866
0,00491074026715778
0,004911312275435673
0,004911885501721643
0,0049119404737368675
0,004903776958708978
0,004871422077258055
0,0048022701061344285
0,004693668980218386
0,004550111359587992
0,0043791877945839625
0,00418902878981277
0,003986997677181645
0,003779194770400775
0,0035704476601783083
0,0033644098814966245
0,0031637409806566834
0,002970267926993536
0,0027851937434453665
0,0026092288013593833
0,0024427296254460914
0,0022857803934867153
0,0021382799894705353
0,002000000035454506
0,0018705904725229115
0,001749657762064216
0,0016367819628223031
0,0015315201026359906
0,0014334019030928793
0,0013419911714299248
0,0012568417592917678
0,0011775465986772155
0,0011037084323121593
0,0010349410120056729
0,0009709012657699981
0,0009112444003001169
0,0008556521780427194
0,0008038272101830903
0,0007555006150371408
0,0007104264850737046
0,0006683602815811345
0,0006290850971100603
0,0005924044756694824
0,0005581209173562023
0,0005260644333891196
0,0004960873438948401
0,0004680432475421452
0,00044181307997994394
0,00041724460645452347
0,00039422247287830255
0,0003726422686512725
0,0003524115930932632
0,0003334265639952341
0,00031559405327888596
0,0002988642792157157
0,000283160578788025
0,00026838462331483083
0,00025449315199714166
0,00024143157943446746
0,00022912925318511226
0,00021753734566514528
0,0002066334024798658
0,00019636191161879197
0,00018667940358758117
0,00017753120750256212
0,00016890091546705499
0,0001607539799515585
0,0001530460358048351
0,00014577762455880662
0,00013889465242126445
0,00013238185490644977
0,0001262340724296306
0,00012040205126301467
0,00011486320157828334
0,00010961712750093396
0,00010465598718510611
9,99564505434524e-05
9,549665998381811e-05
9,126400926716295e-05
8,724540238222878e-05
8,342689329226531e-05
7,979748910490818e-05
7,634881682045041e-05
7,307311259489952e-05
6,996179750025011e-05
6,700528192658853e-05
6,419600052104055e-05
6,152603803439317e-05
5,8984694992031e-05
5,656316888407912e-05
5,425613574112207e-05
5,2060511515134624e-05
4,997079579796564e-05
4,7982891625705955e-05
4,609030734684876e-05
4,4288053562089016e-05
4,2570731325067664e-05
4,093385023658716e-05
3,937367512115361e-05
3,788462618540807e-05
3,6461600127030226e-05
3,510281073181791e-05
3,380630678426488e-05
3,256985462916843e-05
3,139019246231893e-05
3,026186004444689e-05
2,91819785556291e-05
2,814821215769201e-05
2,7159522764835654e-05
2,6215737375976612e-05
2,5311800557745284e-05
2,4443767388374955e-05
2,360856897046299e-05
2,2803786828450032e-05
2,2030167631098016e-05
2,1286784752825076e-05
2,0573116907782098e-05
