-0,000419;0,00000361
-0,000419;0,00000352
-0,000419;0,00000342
-0,000419;0,00000333
-0,000419;0,00000324
-0,000419;0,00000315
-0,000418;0,00000307
-0,000418;0,00000299
-0,000418;0,00000291
-0,000418;0,00000283
-0,000417;0,00000276
-0,000417;0,00000269
-0,000417;0,00000262
-0,000417;0,00000255
-0,000417;0,00000248
-0,000417;0,00000242
-0,000417;0,00000235
-0,000417;0,00000229
-0,000416;0,00000223
-0,000416;0,00000218
-0,000416;0,00000212
-0,000416;0,00000207
-0,000416;0,00000201
-0,000416;0,00000196
-0,000416;0,00000191
-0,000416;0,00000187
-0,000416;0,00000182
-0,000416;0,00000177
-0,000416;0,00000173
-0,000415;0,00000169
-0,000415;0,00000164
-0,000415;0,0000016
-0,000415;0,00000156
-0,000415;0,00000152
-0,000415;0,00000149
-0,000415;0,00000145
-0,000414;0,00000141
-0,000414;0,00000138
-0,000414;0,00000135
-0,000414;0,00000131
-0,000414;0,00000128
-0,000414;0,00000125
-0,000414;0,00000122
-0,000414;0,00000119
-0,000414;0,00000116
-0,000414;0,00000113
-0,000414;0,00000111
-0,000414;0,00000108
-0,000414;0,00000106
-0,000414;0,00000103
-0,000414;0,00000101
-0,000414;0,000000983
-0,000414;0,00000096
-0,000414;0,000000937
-0,000414;0,000000915
-0,000414;0,000000894
-0,000414;0,000000873
-0,000414;0,000000853
-0,000414;0,000000833
-0,000413;0,000000814
-0,000413;0,000000795
-0,000413;0,000000777
-0,000413;0,000000759
-0,000413;0,000000742
-0,000413;0,000000725
-0,000413;0,000000708
-0,000413;0,000000692
-0,000412;0,000000676
-0,000412;0,000000661
-0,000412;0,000000646
-0,000412;0,000000632
-0,000412;0,000000617
-0,000412;0,000000604
-0,000412;0,00000059
-0,000412;0,000000577
-0,000412;0,000000564
-0,000412;0,000000552
-0,000412;0,000000539
-0,000412;0,000000528
-0,000412;0,000000516
-0,000412;0,000000505
-0,000412;0,000000494
-0,000411;0,000000483
-0,000411;0,000000472
-0,000411;0,000000462
-0,000411;0,000000452
-0,000411;0,000000442
-0,000411;0,000000433
-0,000411;0,000000423
-0,000411;0,000000414
-0,00041;0,000000405
-0,00041;0,000000396
-0,00041;0,000000388
-0,00041;0,00000038
-0,00041;0,000000372
-0,00041;0,000000364
-0,000409;0,000000356
-0,000409;0,000000349
-0,000409;0,000000341
-0,000409;0,000000334
-0,000409;0,000000327
-0,000409;0,00000032
-0,000409;0,000000313
-0,000409;0,000000307
-0,000409;0,0000003
-0,000409;0,000000294
-0,000409;0,000000288
-0,000408;0,000000282
-0,000408;0,000000276
-0,000408;0,000000271
-0,000408;0,000000265
-0,000408;0,00000026
-0,000408;0,000000254
-0,000409;0,000000249
-0,000409;0,000000244
-0,000409;0,000000239
-0,000409;0,000000234
-0,000409;0,000000229
-0,000409;0,000000225
-0,000409;0,00000022
-0,000409;0,000000216
-0,000408;0,000000212
-0,000408;0,000000207
-0,000408;0,000000203
-0,000408;0,000000199
-0,000408;0,000000195
-0,000408;0,000000191
-0,000408;0,000000187
-0,000408;0,000000184
-0,000408;0,00000018
-0,000408;0,000000177
-0,000408;0,000000173
-0,000407;0,00000017
-0,000407;0,000000166
-0,000407;0,000000163
-0,000407;0,00000016
-0,000407;0,000000157
-0,000407;0,000000154
-0,000407;0,000000151
-0,000407;0,000000148
-0,000407;0,000000145
-0,000407;0,000000142
-0,000407;0,000000139
-0,000407;0,000000137
-0,000407;0,000000134
-0,000407;0,000000132
-0,000407;0,000000129
-0,000407;0,000000127
-0,000407;0,000000124
-0,000407;0,000000122
-0,000407;0,00000012
-0,000407;0,000000117
-0,000407;0,000000115
-0,000407;0,000000113
-0,000407;0,000000111
-0,000407;0,000000109
-0,000407;0,000000107
-0,000407;0,000000105
-0,000407;0,000000103
-0,000407;0,000000101
-0,000407;9,89E-08
-0,000407;9,71E-08
-0,000407;9,53E-08
-0,000407;9,35E-08
-0,000407;9,18E-08
-0,000407;9,01E-08
-0,000406;8,84E-08
-0,000406;8,68E-08
-0,000406;8,52E-08
-0,000406;8,36E-08
-0,000406;8,21E-08
-0,000406;8,06E-08
-0,000405;7,91E-08
-0,000405;7,77E-08
-0,000405;7,63E-08
-0,000405;7,49E-08
-0,000405;7,36E-08
-0,000405;7,22E-08
-0,000405;7,09E-08
-0,000405;6,97E-08
-0,000405;6,84E-08
-0,000404;6,72E-08
-0,000404;0,000000066
-0,000404;6,48E-08
-0,000404;6,37E-08
-0,000404;6,25E-08
-0,000404;6,14E-08
-0,000404;6,03E-08
-0,000404;5,93E-08
-0,000404;5,82E-08
-0,000404;5,72E-08
-0,000405;5,62E-08
-0,000405;5,52E-08
-0,000405;5,42E-08
-0,000404;5,33E-08
-0,000404;5,24E-08
-0,000405;5,14E-08
-0,000405;5,05E-08
-0,000404;4,97E-08
-0,000404;4,88E-08
-0,000404;0,000000048
-0,000404;4,71E-08
-0,000404;4,63E-08
-0,000404;4,55E-08
-0,000404;4,47E-08
-0,000404;0,000000044
-0,000404;4,32E-08
-0,000405;4,25E-08
-0,000404;4,18E-08
-0,000404;0,000000041
-0,000404;4,03E-08
-0,000404;3,97E-08
-0,000404;0,000000039
-0,000404;3,83E-08
-0,000404;3,77E-08
-0,000404;0,000000037
-0,000404;3,64E-08
-0,000404;3,58E-08
-0,000404;3,52E-08
-0,000404;3,46E-08
-0,000404;0,000000034
-0,000405;3,35E-08
-0,000405;3,29E-08
-0,000405;3,24E-08
-0,000405;3,18E-08
-0,000404;3,13E-08
-0,000404;3,08E-08
-0,000404;3,03E-08
-0,000404;2,98E-08
-0,000404;2,93E-08
-0,000404;2,88E-08
-0,000405;2,83E-08
-0,000404;2,78E-08
-0,000404;2,74E-08
-0,000404;2,69E-08
-0,000404;2,65E-08
-0,000404;2,61E-08
-0,000404;2,56E-08
-0,000404;2,52E-08
-0,000405;2,48E-08
-0,000404;2,44E-08
-0,000403;0,000000024
-0,000403;2,36E-08
-0,000403;2,33E-08
-0,000403;2,29E-08
-0,000403;2,25E-08
-0,000404;2,21E-08
-0,000405;2,18E-08
-0,000405;2,14E-08
-0,000405;2,11E-08
-0,000405;2,08E-08
-0,000405;2,04E-08
-0,000405;2,01E-08
-0,000405;1,98E-08
-0,000405;1,95E-08
-0,000405;1,92E-08
-0,000405;1,89E-08
-0,000405;1,86E-08
-0,000405;1,83E-08
-0,000405;0,000000018
-0,000405;1,77E-08
-0,000405;1,74E-08
-0,000405;1,72E-08
-0,000405;1,69E-08
-0,000405;1,66E-08
-0,000405;1,64E-08
-0,000405;1,61E-08
-0,000405;1,59E-08
-0,000405;1,56E-08
-0,000405;1,54E-08
-0,000405;1,51E-08
-0,000405;1,49E-08
-0,000405;1,47E-08
-0,000405;1,44E-08
-0,000405;1,42E-08
-0,000405;0,000000014
-0,000405;1,38E-08
-0,000405;1,36E-08
-0,000405;1,34E-08
-0,000405;1,32E-08
-0,000405;0,000000013
-0,000405;1,28E-08
-0,000405;1,26E-08
-0,000406;1,24E-08
-0,000407;1,22E-08
-0,000407;0,000000012
-0,000407;1,18E-08
-0,000406;1,16E-08
-0,000406;1,15E-08
-0,000406;1,13E-08
-0,000406;1,11E-08
-0,000406;0,000000011
-0,000406;1,08E-08
-0,000406;1,06E-08
-0,000406;1,05E-08
-0,000406;1,03E-08
-0,000406;1,02E-08
-0,000406;0,00000001
-0,000406;9,87E-09
-0,000406;9,72E-09
-0,000406;9,58E-09
-0,000406;9,44E-09
-0,000406;9,3E-09
-0,000406;9,16E-09
-0,000406;9,02E-09
-0,000406;8,89E-09
-0,000406;8,76E-09
-0,000406;8,63E-09
-0,000406;8,51E-09
-0,000406;8,38E-09
-0,000406;8,26E-09
-0,000406;8,14E-09
-0,000406;8,02E-09
-0,000406;7,9E-09
-0,000406;7,79E-09
-0,000406;7,67E-09
-0,000406;7,56E-09
-0,000406;7,45E-09
-0,000406;7,35E-09
-0,000406;7,24E-09
-0,000406;7,14E-09
-0,000406;7,03E-09
-0,000405;6,93E-09
-0,000405;6,83E-09
-0,000405;6,74E-09
-0,000405;6,64E-09
-0,000405;6,54E-09
-0,000405;6,45E-09
-0,000405;6,36E-09
-0,000407;6,27E-09
-0,000408;6,18E-09
-0,000408;6,09E-09
-0,000407;0,000000006
-0,000407;5,92E-09
-0,000407;5,84E-09
-0,000407;5,75E-09
-0,000407;5,67E-09
-0,000406;5,59E-09
-0,000406;5,51E-09
-0,000406;5,44E-09
-0,000406;5,36E-09
-0,000406;5,29E-09
-0,000406;5,21E-09
-0,000407;5,14E-09
-0,000407;5,07E-09
-0,000406;0,000000005
-0,000406;4,93E-09
-0,000407;4,86E-09
-0,000407;4,79E-09
-0,000407;4,72E-09
-0,000407;4,66E-09
-0,000408;4,59E-09
-0,000408;4,53E-09
-0,000408;4,47E-09
-0,000408;4,41E-09
-0,000408;4,35E-09
-0,000408;4,29E-09
-0,000408;4,23E-09
-0,000408;4,17E-09
-0,000408;4,11E-09
-0,000408;4,06E-09
-0,000408;0,000000004
-0,000408;3,95E-09
-0,000408;3,89E-09
-0,000408;3,84E-09
-0,000408;3,79E-09
-0,000408;3,74E-09
-0,000408;3,69E-09
-0,000408;3,64E-09
-0,000408;3,59E-09
-0,000408;3,54E-09
-0,000408;3,49E-09
-0,000408;3,44E-09
-0,000408;3,4E-09
-0,000408;3,35E-09
-0,000407;3,31E-09
-0,000407;3,26E-09
-0,000407;3,22E-09
-0,000407;3,18E-09
-0,000407;3,13E-09
-0,000407;3,09E-09
-0,000407;3,05E-09
-0,000407;3,01E-09
-0,000407;2,97E-09
-0,000407;2,93E-09
-0,000407;2,89E-09
-0,000407;2,85E-09
-0,000407;2,82E-09
-0,000407;2,78E-09
-0,000407;2,74E-09
-0,000407;2,71E-09
-0,000408;2,67E-09
-0,000408;2,64E-09
-0,000408;2,6E-09
-0,000408;2,57E-09
-0,000408;2,53E-09
-0,000408;2,5E-09
-0,000408;2,47E-09
-0,000408;2,44E-09
-0,000408;2,4E-09
-0,000408;2,37E-09
-0,000408;2,34E-09
-0,000408;2,31E-09
-0,000408;2,28E-09
-0,000409;2,25E-09
-0,00041;2,22E-09
-0,00041;2,19E-09
-0,000411;2,17E-09
-0,000413;2,14E-09
-0,000414;2,11E-09
-0,000414;2,08E-09
-0,000414;2,06E-09
-0,000414;2,03E-09
-0,000414;0,000000002
-0,000414;1,98E-09
-0,000414;1,95E-09
-0,000415;1,93E-09
-0,000417;1,9E-09
-0,000417;1,88E-09
-0,000416;1,86E-09
-0,000416;1,83E-09
-0,000416;1,81E-09
-0,000416;1,79E-09
-0,000416;1,76E-09
-0,000416;1,74E-09
-0,000416;1,72E-09
-0,000415;1,7E-09
-0,000415;1,68E-09
-0,000415;1,66E-09
-0,000415;1,63E-09
-0,000415;1,61E-09
-0,000416;1,59E-09
-0,000416;1,57E-09
-0,000416;1,55E-09
-0,000416;1,54E-09
-0,000416;1,52E-09
-0,000416;1,5E-09
-0,000416;1,48E-09
-0,000416;1,46E-09
-0,000416;1,44E-09
-0,000416;1,42E-09
-0,000416;1,41E-09
-0,000416;1,39E-09
-0,000416;1,37E-09
-0,000416;1,35E-09
-0,000416;1,34E-09
-0,000416;1,32E-09
-0,000416;1,31E-09
-0,000417;1,29E-09
-0,000416;1,27E-09
-0,000114;1,26E-09
0,00374;1,24E-09
0,00369;1,23E-09
0,00372;1,21E-09
0,00377;1,2E-09
0,00384;1,18E-09
0,00392;1,17E-09
0,004;1,15E-09
0,00408;1,14E-09
0,00416;1,13E-09
0,00424;1,11E-09
0,00431;1,1E-09
0,00438;1,09E-09
0,00445;1,07E-09
0,00451;1,06E-09
0,00457;1,05E-09
0,00463;1,03E-09
0,00469;1,02E-09
0,00474;1,01E-09
0,00479;9,98E-10
0,00484;9,86E-10
0,00489;9,74E-10
0,00493;9,62E-10
0,00497;9,51E-10
0,00501;9,39E-10
0,00501;9,28E-10
0,00501;9,17E-10
0,00501;9,06E-10
0,00501;8,95E-10
0,00501;8,85E-10
0,00501;8,74E-10
0,00501;8,64E-10
0,00515;8,54E-10
0,00533;8,44E-10
0,00535;8,34E-10
0,00538;8,24E-10
0,0054;8,14E-10
0,00542;8,05E-10
0,00544;7,95E-10
0,00546;7,86E-10
0,00548;7,77E-10
0,00549;7,67E-10
0,00551;7,58E-10
0,00553;7,5E-10
0,00555;7,41E-10
0,00556;7,32E-10
0,00558;7,24E-10
0,0056;7,15E-10
0,00561;7,07E-10
0,00563;6,99E-10
0,00564;6,91E-10
0,00565;6,83E-10
0,00566;6,75E-10
0,00568;6,67E-10
0,00569;6,59E-10
0,0057;6,51E-10
0,00571;6,44E-10
0,00572;6,37E-10
0,00572;6,29E-10
0,00573;6,22E-10
0,00574;6,15E-10
0,00574;6,08E-10
0,00574;6,01E-10
0,00575;5,94E-10
0,00575;5,87E-10
0,00575;5,8E-10
0,00575;5,74E-10
0,00575;5,67E-10
0,00575;5,61E-10
0,00575;5,54E-10
0,00575;5,48E-10
0,00575;5,42E-10
0,00575;5,36E-10
0,00574;5,3E-10
0,00574;5,24E-10
0,00575;5,18E-10
0,00575;5,12E-10
0,00575;5,06E-10
0,00575;5E-10
0,00575;4,95E-10
0,00575;4,89E-10
0,00575;4,84E-10
0,00575;4,78E-10
0,00575;4,73E-10
0,00575;4,68E-10
0,00575;4,62E-10
0,00576;4,57E-10
0,00576;4,52E-10
0,00576;4,47E-10
0,00576;4,42E-10
0,00575;4,37E-10
0,00575;4,32E-10
0,00575;4,27E-10
0,00575;4,23E-10
0,00575;4,18E-10
0,00574;4,13E-10
0,00574;4,09E-10
0,00574;4,04E-10
0,00573;4E-10
0,00573;3,95E-10
0,00572;3,91E-10
0,00572;3,87E-10
0,00571;3,82E-10
0,00571;3,78E-10
0,0057;3,74E-10
0,0057;3,7E-10
0,00569;3,66E-10
0,00569;3,62E-10
0,00568;3,58E-10
0,00568;3,54E-10
0,00567;3,5E-10
0,00566;3,46E-10
0,00566;3,43E-10
0,00565;3,39E-10
0,00564;3,35E-10
0,00564;3,31E-10
0,00563;3,28E-10
0,00563;3,24E-10
0,00562;3,21E-10
0,00561;3,17E-10
0,00561;3,14E-10
0,0056;3,11E-10
0,00559;3,07E-10
0,00559;3,04E-10
0,00558;3,01E-10
0,00557;2,97E-10
0,00556;2,94E-10
0,00556;2,91E-10
0,00555;2,88E-10
0,00554;2,85E-10
0,00553;2,82E-10
0,00552;2,79E-10
0,00551;2,76E-10
0,00551;2,73E-10
0,0055;2,7E-10
0,0055;2,67E-10
0,00549;2,64E-10
0,00548;2,61E-10
0,00548;2,59E-10
0,00547;2,56E-10
0,00547;2,53E-10
0,00546;2,5E-10
0,00546;2,48E-10
0,00545;2,45E-10
0,00545;2,43E-10
0,00544;2,4E-10
0,00544;2,37E-10
0,00543;2,35E-10
0,00543;2,32E-10
0,00542;2,3E-10
0,00541;2,28E-10
0,00541;2,25E-10
0,0054;2,23E-10
0,00539;2,2E-10
0,00539;2,18E-10
0,00538;2,16E-10
0,00537;2,14E-10
0,00536;2,11E-10
0,00536;2,09E-10
0,00535;2,07E-10
0,00534;2,05E-10
0,00533;2,03E-10
0,00532;2,01E-10
0,00532;1,99E-10
0,00531;1,96E-10
0,0053;1,94E-10
0,00529;1,92E-10
0,00528;1,9E-10
0,00528;1,88E-10
0,00527;1,87E-10
0,00526;1,85E-10
0,00525;1,83E-10
0,00525;1,81E-10
0,00524;1,79E-10
0,00523;1,77E-10
0,00522;1,75E-10
0,00522;1,73E-10
0,00521;1,72E-10
0,0052;1,7E-10
0,0052;1,68E-10
0,00519;1,66E-10
0,00518;1,65E-10
0,00518;1,63E-10
0,00517;1,61E-10
0,00517;1,6E-10
0,00516;1,58E-10
0,00516;1,57E-10
0,00515;1,55E-10
0,00515;1,53E-10
0,00514;1,52E-10
0,00514;1,5E-10
0,00513;1,49E-10
0,00513;1,47E-10
0,00513;1,46E-10
0,00512;1,44E-10
0,00512;1,43E-10
0,00511;1,41E-10
0,00511;1,4E-10
0,0051;1,39E-10
0,0051;1,37E-10
0,0051;1,36E-10
0,00509;1,34E-10
0,00509;1,33E-10
0,00509;1,32E-10
0,00508;1,3E-10
0,00508;1,29E-10
0,00508;1,28E-10
0,00507;1,27E-10
0,00507;1,25E-10
0,00507;1,24E-10
0,00506;1,23E-10
0,00506;1,22E-10
0,00506;1,2E-10
0,00505;1,19E-10
0,00505;1,18E-10
0,00504;1,17E-10
0,00504;1,16E-10
0,00504;1,15E-10
0,00503;1,13E-10
0,00503;1,12E-10
0,00503;1,11E-10
0,00502;1,1E-10
0,00502;1,09E-10
0,00502;1,08E-10
0,00502;1,07E-10
0,00501;1,06E-10
0,00501;1,05E-10
0,00501;1,04E-10
0,00501;1,03E-10
0,005;1,02E-10
0,005;1,01E-10
0,005;9,97E-11
0,005;9,88E-11
0,00499;9,78E-11
0,00499;9,68E-11
0,00499;9,59E-11
0,00499;9,5E-11
0,00498;9,4E-11
0,00498;9,31E-11
0,00498;9,22E-11
0,00498;9,13E-11
0,00498;9,04E-11
0,00498;8,96E-11
0,00497;8,87E-11
0,00497;8,78E-11
0,00497;8,7E-11
0,00497;8,62E-11
0,00497;8,53E-11
0,00497;8,45E-11
0,00496;8,37E-11
0,00496;8,29E-11
0,00496;8,21E-11
0,00496;8,13E-11
0,00495;8,05E-11
0,00495;7,97E-11
0,00495;7,9E-11
0,00495;7,82E-11
0,00495;7,75E-11
0,00495;7,67E-11
0,00494;7,6E-11
0,00494;7,53E-11
0,00494;7,46E-11
0,00494;7,38E-11
0,00494;7,31E-11
0,00494;7,24E-11
0,00493;7,18E-11
0,00493;7,11E-11
0,00493;7,04E-11
0,00493;6,97E-11
0,00493;6,91E-11
0,00493;6,84E-11
0,00492;6,78E-11
0,00492;6,71E-11
0,00492;6,65E-11
0,00492;6,59E-11
0,00492;6,53E-11
0,00492;6,46E-11
0,00492;6,4E-11
0,00492;6,34E-11
0,00492;6,28E-11
0,00492;6,22E-11
0,00492;6,17E-11
0,00492;6,11E-11
0,00492;6,05E-11
0,00492;5,99E-11
0,00492;5,94E-11
0,00491;5,88E-11
0,00491;5,83E-11
0,00491;5,77E-11
0,00491;5,72E-11
0,00491;5,67E-11
0,00491;5,61E-11
0,00491;5,56E-11
0,00491;5,51E-11
0,00491;5,46E-11
0,00491;5,41E-11
0,00491;5,36E-11
0,00491;5,31E-11
0,00491;5,26E-11
0,00491;5,21E-11
0,0049;5,16E-11
0,0049;5,11E-11
0,0049;5,07E-11
0,0049;5,02E-11
0,0049;4,97E-11
0,0049;4,93E-11
0,0049;4,88E-11
0,0049;4,84E-11
0,0049;4,79E-11
0,0049;4,75E-11
0,0049;4,71E-11
0,0049;4,66E-11
0,0049;4,62E-11
0,0049;4,58E-11
0,00489;4,54E-11
0,00489;4,5E-11
0,00489;4,45E-11
0,00489;4,41E-11
0,00489;4,37E-11
0,00489;4,33E-11
0,00489;4,29E-11
0,00489;4,26E-11
0,00489;4,22E-11
0,00489;4,18E-11
0,00489;4,14E-11
0,00489;4,1E-11
0,00489;4,07E-11
0,00489;4,03E-11
0,00489;3,99E-11
0,00489;3,96E-11
0,00489;3,92E-11
0,00489;3,89E-11
0,00489;3,85E-11
0,00489;3,82E-11
0,00488;3,78E-11
0,00488;3,75E-11
0,00488;3,71E-11
0,00488;3,68E-11
0,00488;3,65E-11
0,00488;3,62E-11
0,00488;3,58E-11
0,00488;3,55E-11
0,00488;3,52E-11
0,00488;3,49E-11
0,00488;3,46E-11
0,00488;3,43E-11
0,00488;3,4E-11
0,00488;3,36E-11
0,00488;3,33E-11
0,00488;3,31E-11
0,00488;3,28E-11
0,00488;3,25E-11
0,00488;3,22E-11
0,00488;3,19E-11
0,00488;3,16E-11
0,00488;3,13E-11
0,00488;3,11E-11
0,00488;3,08E-11
0,00488;3,05E-11
0,00488;3,02E-11
0,00488;3E-11
0,00488;2,97E-11
0,00488;2,94E-11
0,00488;2,92E-11
0,00488;2,89E-11
0,00488;2,87E-11
0,00488;2,84E-11
0,00488;2,82E-11
0,00488;2,79E-11
0,00488;2,77E-11
0,00488;2,74E-11
0,00488;2,72E-11
0,00488;2,7E-11
0,00488;2,67E-11
0,00488;2,65E-11
0,00487;2,63E-11
0,00487;2,6E-11
0,00487;2,58E-11
0,00487;2,56E-11
0,00487;2,54E-11
0,00487;2,51E-11
0,00487;2,49E-11
0,00487;2,47E-11
0,00487;2,45E-11
0,00487;2,43E-11
0,00487;2,41E-11
0,00487;2,39E-11
0,00487;2,37E-11
0,00487;2,35E-11
0,00487;2,33E-11
0,00487;2,31E-11
0,00487;2,29E-11
0,00487;2,27E-11
0,00487;2,25E-11
0,00488;2,23E-11
0,00488;2,21E-11
0,00489;2,19E-11
0,00489;2,17E-11
0,00489;2,15E-11
0,00489;2,13E-11
0,00489;2,11E-11
0,00489;2,1E-11
0,00489;2,08E-11
0,00488;2,06E-11
0,00488;2,04E-11
0,00488;2,03E-11
0,00488;2,01E-11
0,00488;1,99E-11
0,00488;1,97E-11
0,00488;1,96E-11
0,00488;1,94E-11
0,00488;1,92E-11
0,00488;1,91E-11
0,00488;1,89E-11
0,00488;1,88E-11
0,00488;1,86E-11
0,00488;1,84E-11
0,00487;1,83E-11
0,00487;1,81E-11
0,00487;1,8E-11
0,00487;1,78E-11
0,00487;1,77E-11
0,00487;1,75E-11
0,00487;1,74E-11
0,00487;1,72E-11
0,00487;1,71E-11
0,00487;1,69E-11
0,00487;1,68E-11
0,00487;1,67E-11
0,00487;1,65E-11
0,00487;1,64E-11
0,00487;1,63E-11
0,00487;1,61E-11
0,00487;1,6E-11
0,00487;1,58E-11
0,00487;1,57E-11
0,00487;1,56E-11
0,00487;1,55E-11
0,00487;1,53E-11
0,00487;1,52E-11
0,00487;1,51E-11
0,00487;1,49E-11
0,00487;1,48E-11
0,00487;1,47E-11
0,00487;1,46E-11
0,00487;1,45E-11
0,00488;1,43E-11
0,00488;1,42E-11
0,00487;1,41E-11
0,00487;1,4E-11
0,00487;1,39E-11
0,00487;1,38E-11
0,00488;1,36E-11
0,00487;1,35E-11
0,00487;1,34E-11
0,00487;1,33E-11
0,00487;1,32E-11
0,00487;1,31E-11
0,00487;1,3E-11
0,00487;1,29E-11
0,00488;1,28E-11
0,00488;1,27E-11
0,00488;1,26E-11
0,00488;1,25E-11
0,00487;1,24E-11
0,00488;1,23E-11
0,00488;1,22E-11
0,00488;1,21E-11
0,00488;1,2E-11
0,00488;1,19E-11
0,00488;1,18E-11
0,00488;1,17E-11
0,00488;1,16E-11
0,00488;1,15E-11
0,00488;1,14E-11
0,00488;1,13E-11
0,00488;1,12E-11
0,00488;1,11E-11
